loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
5825778300,01/25/2021,GALLERIA WEST DENTAL S.C.,18900 W Bluemound Rd,Brookfield,WI,53045-6092,01/11/2022,Paid in Full,49900,49900,BLC Community Bank,6,621210,Corporation,BLC Community Bank,50329.28,12/14/2021
5914347001,04/06/2020,HICKORY HILLS GOLF LLP,E 4080 HICKORY RD,EAU CLAIRE,WI,54701-8572,02/06/2021,Paid in Full,35900,49900,Nicolet National Bank,34,713910,Partnership,Nicolet National Bank,50284.16,01/25/2021
6058237004,04/06/2020,KUDICK AUTOMOTIVE LLC,143 W MAIN ST,COLEMAN,WI,54112-9703,03/12/2021,Paid in Full,49900,49900,"Associated Bank, National Association",5,811111,Limited  Liability Company(LLC),"Associated Bank, National Association",50240.49,02/16/2021
6080857009,04/06/2020,COULEE BUSINESS SERVICES INC,11974 Main Street,TREMPEALEAU,WI,54661-8202,12/10/2020,Paid in Full,48500,49900,Bluff View Bank,10,541213,Subchapter S Corporation,Bluff View Bank,50177.53,11/02/2020
6362467008,04/06/2020,"CUSTOM WINDOWS PLUS, LLC",150 W Park St,GILLETT,WI,54124-9416,03/12/2021,Paid in Full,49900,49900,First National Bank & Trust Co,8,236118,Limited  Liability Company(LLC),First National Bank & Trust Co,50200.37,02/16/2021
6377027008,04/06/2020,MANTHE GRAIN FARMS LLC,3827 Mueller Road,DEFOREST,WI,53532-2327,07/17/2021,Paid in Full,23470,49900,"Compeer Financial, ACA",4,112120,Limited  Liability Company(LLC),"Compeer Financial, ACA",50494.64,06/24/2021
6534527010,04/07/2020,"LODI SPRING CREEK, LLC",102 SPRING CREEK RD,LODI,WI,53555-9613,03/06/2021,Paid in Full,49900,49900,Wings Financial CU,32,722511,Limited  Liability Company(LLC),Settlers Bank,50229.25,02/16/2021
6657737003,04/07/2020,DEAN STEGER INC.,2332 North Sylvania Avenue,STURTEVANT,WI,53177-1019,12/09/2020,Paid in Full,57600,49900,Community State Bank,8,314910,Corporation,Community State Bank,50193.93,11/17/2020
6761617710,05/01/2020,WATERLOO VETERINARY CARE INC,801 CANAL RD,WATERLOO,WI,53594,04/10/2021,Paid in Full,49900,49900,"PNC Bank, National Association",8,541940,Subchapter S Corporation,"PNC Bank, National Association",50324.15,03/10/2021
6992747003,04/07/2020,JK TRUCK WASH INC.,2605 MONROE RD,DE PERE,WI,54115-9217,01/20/2021,Paid in Full,49900,49900,BLC Community Bank,9,811192,Corporation,BLC Community Bank,50267.76,01/12/2021
7025437003,04/07/2020,SHIPPY SHOES LLC,5474 Highway 10 E Stop 6,STEVENS POINT,WI,54482,09/21/2021,Paid in Full,49900,49900,Byline Bank,14,448210,Limited  Liability Company(LLC),Byline Bank,50557.02,08/10/2021
7199987004,04/07/2020,"GALLERIA WEST DENTAL, S.C.","18900 W. Bluemound Rd., Suite 218",BROOKFIELD,WI,53045-6071,04/06/2021,Paid in Full,49900,49900,BLC Community Bank,6,621210,Corporation,BLC Community Bank,50348.42,03/12/2021
7275137108,04/14/2020,"NORTHERN BUILDERS & HOMES, INC.",125 FINELLI AVE,CRIVITZ,WI,54114-7481,05/08/2021,Paid in Full,49900,49900,The Stephenson National Bank and Trust,10,236115,Subchapter S Corporation,The Stephenson National Bank and Trust,50132.87,10/13/2020
8033277008,04/08/2020,SHREE GANESHA LLC,6200 Texaco Dr,EAU CLAIRE,WI,54703-9603,08/20/2021,Paid in Full,49900,49900,The Northwestern Bank,14,721110,Limited  Liability Company(LLC),The Northwestern Bank,50513.84,07/12/2021
