loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
8887258405,02/14/2021,JFI 123 INC.,104 Lake Rd,Valley Cottage,NY,10989-2339,08/06/2022,Paid in Full,72442,72442,"TD Bank, National Association",6,236118,Corporation,"TD Bank, National Association",73476.31,07/22/2022
4287537702,05/01/2020,3713 RIVERDALE REST CORP.,3713 RIVERDALE AVE,BRONX,NY,10463,08/12/2021,Paid in Full,72440,72440,"Wells Fargo Bank, National Association",21,,Corporation,"Wells Fargo Bank, National Association",73325.16,07/27/2021
7648688403,02/12/2021,BATTERYPOP LLC,68 Stratton Rd,Scarsdale,NY,10583-7724,09/28/2021,Paid in Full,72439,72439,"Bank of America, National Association",5,512110,Limited  Liability Company(LLC),"Bank of America, National Association",72806.16,08/18/2021
3122647403,05/06/2020,PHO FANS LLC,36 E Main St,Smithtown,NY,11787,08/11/2021,Paid in Full,72435,72435,WebBank,12,722511,Limited  Liability Company(LLC),WebBank,73322.33,07/23/2021
3274988308,01/21/2021,JEFFREY H KERN M D PC,14601 45th Ave Ste 408,Flushing,NY,11355-2281,09/24/2021,Paid in Full,72435,72435,"Bank of America, National Association",6,621111,Corporation,"Bank of America, National Association",72863.66,08/26/2021
3765997309,04/29/2020,NANNIES FOR GRANNIES INC.,34 Sunset Lane,PATCHOGUE,NY,11772,09/29/2021,Paid in Full,72435,72435,"TD Bank, National Association",3,623990,Corporation,"TD Bank, National Association",73354.52,08/05/2021
6224547707,05/01/2020,"JEFFREY H KERN, M.D., PC",14601 45TH AVE STE 408,FLUSHING,NY,11355-2281,04/16/2021,Paid in Full,72435,72435,"Bank of America, National Association",6,621111,Corporation,"Bank of America, National Association",73050.2,03/10/2021
9072138506,03/12/2021,SINCHI CARPENTRY CORP,12 Oak St Ste 8,Westhampton Beach,NY,11978-2020,11/20/2021,Paid in Full,72435,72435,"TD Bank, National Association",4,236220,Corporation,"TD Bank, National Association",72885.71,10/26/2021
1593897307,04/28/2020,116 DONUT KITCHEN CORP,53 W.  116TH ST,NEW YORK,NY,10026-2677,05/11/2023,Paid in Full,72434,72434,"Bank of America, National Association",15,445291,Corporation,"Bank of America, National Association",74533.59,03/23/2023
1345118609,03/13/2021,LOCKE CAREERS INC.,205 E 42nd St Fl 20,New York,NY,10017-5706,10/16/2021,Paid in Full,72432,72432,"Bank of America, National Association",5,541690,Corporation,"Bank of America, National Association",72783.25,09/09/2021
5371198406,02/08/2021,ISLAND SPINE AND SPORTS MEDICINE PC,81 N Broadway,Hicksville,NY,11801-2920,12/21/2021,Paid in Full,72432,72432,"TD Bank, National Association",6,621111,Limited  Liability Company(LLC),"TD Bank, National Association",72991.34,11/18/2021
6229017101,04/14/2020,ISLAND SPINE AND SPORTS MEDICINE PC,81 N. Broadway,HICKSVILLE,NY,11801,04/22/2021,Paid in Full,72432,72432,"TD Bank, National Association",6,621111,Limited  Liability Company(LLC),"TD Bank, National Association",73097.97,03/18/2021
7247047903,06/17/2020,GUL INC,168 SEDGLEY PARK,WEST HENRIETTA,NY,14586-9491,07/28/2023,Paid in Full,72432,72432,Fifth Third Bank,6,484121,Corporation,Fifth Third Bank,,
9339657110,04/15/2020,BUFFALO ERIE NIAGARA LAND IMPROVEMENT CORPORATION,403 Main Street Suite 602,Buffalo,NY,14203,01/22/2021,Paid in Full,72432,72432,Manufacturers and Traders Trust Company,5,531390,Non-Profit Organization,Manufacturers and Traders Trust Company,72877.76,02/16/2021
