loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
9339197005,04/09/2020,THE LAWRENCE SCHOOL INC.,3011 SAYLESVILLE RD,WAUKESHA,WI,53189-6628,05/19/2021,Paid in Full,135242,135242,Citizens Bank,28,624410,Corporation,Citizens Bank,136542.55,04/05/2021
5072668405,02/07/2021,WAYNE PALLETS INC,N2601 State Road 25,Menomonie,WI,54751-6467,08/13/2021,Paid in Full,135212.15,135212.15,Dairy State Bank,20,321920,Corporation,Dairy State Bank,135835.63,07/28/2021
1161867109,04/10/2020,"MULCAHY FARMS, LLC",6557 Lavina Road,DANE,WI,53529-9732,06/18/2021,Paid in Full,135200,135200,BMO Bank National Association,15,112120,Limited  Liability Company(LLC),BMO Bank National Association,136663.12,05/21/2021
4620557005,04/04/2020,AIR QUALITY SPECIALISTS INC,4424 DICKINSON RD,DE PERE,WI,54115-9718,03/04/2021,Paid in Full,135200,135200,"Bank First, N.A.",12,238220,Corporation,Bank First NA,136360.47,02/17/2021
4820057209,04/27/2020,"GH LAKE COUNTRY, INC.",701 Industrial Ct,Hartland,WI,53029,05/08/2021,Paid in Full,135200,135200,Bank Five Nine,10,722513,Corporation,Bank Five Nine,136344.57,03/10/2021
5663148502,03/01/2021,AIR QUALITY SPECIALISTS INC.,4424 Dickinson Rd,De Pere,WI,54115-9718,03/04/2022,Paid in Full,135200,135200,"Bank First, N.A.",12,238220,Corporation,Bank First NA,136491.91,02/14/2022
5818617010,04/06/2020,ALEXANDER EYE INSTITUTE S.C.,250 N METRO DR,APPLETON,WI,54913-8571,04/07/2021,Paid in Full,135200,135200,American National Bank-Fox Cities,10,621320,Corporation,American National Bank-Fox Cities,136435.58,03/11/2021
6607897301,04/30/2020,COMMUNITY LEARNING CENTER,1234 W. Lincoln Ave,Port Washington,WI,53074,04/16/2021,Paid in Full,135200,135200,"PyraMax Bank, FSB",22,624410,Non-Profit Childcare Center,"PyraMax Bank, FSB",136319.16,03/03/2021
7790517000,04/08/2020,"DREAMS FOR THREE, INC.",850 W. Evergreen Dr.,APPLETON,WI,54913-9030,05/20/2021,Paid in Full,135200,135200,BMO Bank National Association,58,722513,Subchapter S Corporation,BMO Bank National Association,136492.73,04/02/2021
8369397002,04/08/2020,"CHIPPEWA VALLEY ELECTRICAL CONTRACTORS, INC.",3310 Miller St Suite B,EAU CLAIRE,WI,54701-2828,03/06/2021,Paid in Full,135200,135200,Royal CU,16,238210,Subchapter S Corporation,Royal CU,136371.73,02/23/2021
9638487009,04/09/2020,"JOE SEEP PLUMBING & ELECTRIC, INC.",E3761 Old Hwy K,REEDSBURG,WI,53959-9999,12/15/2020,Paid in Full,135200,135200,Royal Bank,12,238220,Corporation,Royal Bank,135993.36,02/16/2021
3655088400,02/05/2021,AMM INCORPORATED,811 Hamilton St,Portage,WI,53901-1422,07/09/2021,Paid in Full,135187.5,135187.5,Summit CU,15,333517,Corporation,Summit CU,135683.8,06/23/2021
2667958306,01/21/2021,NEKIMI HOLDINGS LLC,1049 N Lynndale Dr,Appleton,WI,54914-3050,09/25/2021,Paid in Full,135186,135186,Cross River Bank,34,561720,Limited  Liability Company(LLC),Cross River Bank,135915.63,08/18/2021
4315587802,05/28/2020,"TRIDENT BRANDS, INC",200 South Executive Drive Suite 101,BROOKFIELD,WI,53005-4216,07/22/2021,Paid in Full,135165,135165,Truist Bank,15,311999,Corporation,Truist Bank,136603.01,06/16/2021
4984758602,03/20/2021,RUSS THOMPSON EXCAVATING INC.,703 Fritz Ave W,Ladysmith,WI,54848-1719,09/02/2021,Paid in Full,151943.75,135162.5,"Cumberland Federal Bank, F.S.B.",10,238910,Corporation,"Cumberland Federal Bank, F.S.B.",135620.55,08/02/2021
9757937103,04/15/2020,SUTTNER INDUSTRIES INC,2393 S  43RD ST,MILWAUKEE,WI,53219-2310,04/08/2021,Paid in Full,135140,135140,"Associated Bank, National Association",13,441310,Corporation,"Associated Bank, National Association",136395.14,03/23/2021
5237248407,02/08/2021,DELLS PARKWAY HOTEL GROUP II LLC,511 Wisconsin Dells Pkwy,Wisconsin Dells,WI,53965-8476,11/06/2021,Paid in Full,135114,135114,Bank of Wisconsin Dells,28,721110,Limited Liability Partnership,Bank of Wisconsin Dells,135965.4,10/06/2021
1738798310,01/19/2021,MARSHFIELD SENIOR SERVICES INC,1204 S Central Ave,Marshfield,WI,54449-4133,08/10/2021,Paid in Full,135110,135110,Partners Bank of Wisconsin,28,621610,Corporation,Partners Bank of Wisconsin,135714.24,07/07/2021
1148027110,04/09/2020,SIMPLY SOLUTIONS INC.,401 E. CONDE ST,JANESVILLE,WI,53546-3005,02/18/2021,Paid in Full,135100,135100,Starion Bank,12,325411,Corporation,Starion Bank,136077.16,01/07/2021
2881397200,04/16/2020,"CLOVERDALE EQUIPMENT, LLC",13835 N COUNTY RD E,CURTISS,WI,54422-9081,04/14/2021,Paid in Full,135100,135100,AbbyBank,17,423820,Limited  Liability Company(LLC),AbbyBank,136349.67,03/18/2021
3081187105,04/11/2020,"FITNESS PHYSICIANS, LLC",6045 OAK RD,WATERTOWN,WI,53098-3936,11/09/2021,Paid in Full,135100,135100,Ixonia Bank,10,713940,Limited  Liability Company(LLC),Ixonia Bank,137134.01,10/18/2021
5078737200,04/27/2020,"BAGNIEFSKI HEATING AND A/C, INC",1209 s 8TH ST,LA CROSSE,WI,54601-5480,12/08/2020,Paid in Full,135100,135100,River Bank,14,238220,Corporation,River Bank,135843.05,11/23/2020
5330277000,04/05/2020,JEFFREY MARTIN INC,4283 State Highway 180,MARINETTE,WI,54143-9366,01/09/2021,Paid in Full,135100,135100,First National Bank & Trust Co,55,999990,Subchapter S Corporation,First National Bank & Trust Co,135977.22,12/09/2020
5887687100,04/14/2020,"KEMPER JERSEYS, LLC",7797 SULDAL RD,MAUSTON,WI,53948-9763,02/16/2021,Paid in Full,135100,135100,Nicolet National Bank,18,112120,Limited  Liability Company(LLC),Nicolet National Bank,136069.76,01/08/2021
6391087000,04/06/2020,PRIMAVERA CLEANING SERVICES LLC,2870 Terra Court #6,SUN PRAIRIE,WI,53590-9812,07/09/2021,Paid in Full,135100,135100,Summit CU,25,561720,Limited  Liability Company(LLC),Summit CU,136676.78,06/15/2021
7293657006,04/07/2020,"CVP II, INC.",1805 Plover Road,PLOVER,WI,54467-3900,04/08/2021,Paid in Full,135100,135100,Prevail Bank,28,722513,Subchapter S Corporation,Prevail Bank,136379.7,03/25/2021
9205377005,04/09/2020,"ANIMAL ENTERTAINMENTS, INCORPORATED",W583 EAGLE RD,NESHKORO,WI,54960-8502,03/04/2021,Paid in Full,135084.9,135084.9,Bank of Mauston,28,112990,Corporation,Bank of Mauston,135955.58,02/16/2021
1550858509,02/19/2021,WILSON PHYSICAL THERAPY S.C.,400 3rd Ave W Ste 100,Ashland,WI,54806-1679,10/09/2021,Paid in Full,135051.27,135051.27,Northern State Bank,10,621999,Corporation,Northern State Bank,135677.76,08/11/2021
3123677109,04/11/2020,"T.D. LINES, INC.",965 S MCGRAW ST,PESHTIGO,WI,54157-1463,02/16/2021,Paid in Full,135042,135042,The Peshtigo National Bank,6,488510,Corporation,The Peshtigo National Bank,135859.75,11/23/2020
6815517101,04/14/2020,"IDEAL MIDWEST, LLC",4418 S. STATE ROAD 140,CLINTON,WI,53525-8751,01/14/2021,Paid in Full,135023,135023,The First National Bank and Trust Company,12,238910,Limited  Liability Company(LLC),The First National Bank and Trust Company,135866.89,12/10/2020
2884658306,01/21/2021,'ETES-VOUS PRETS?!' COFFEE COMPANY LLC,3809 Mineral Point Rd,Madison,WI,53705-5121,11/18/2021,Paid in Full,135009,135009,The Park Bank,20,722515,Limited  Liability Company(LLC),The Park Bank,136037.29,10/27/2021
1650997201,04/15/2020,HEINZEN PLUMBING & HEATING INC.,N2038 US 45,Antigo,WI,54409-9309,12/01/2021,Paid in Full,135000,135000,CoVantage CU,16,238220,Corporation,CoVantage CU,136978.77,10/15/2021
1922098508,02/19/2021,MEDICAL WEIGHT LOSS & WELLNESS - OAK CREEK LTD.,4666 S 35th St,Greenfield,WI,53221-2159,01/20/2022,Paid in Full,135000,135000,Tri City National Bank,15,812191,Corporation,Tri City National Bank,136151.25,12/28/2021
1943267100,04/10/2020,OLSON EYE CARE,503 COMMERCE DR,MADISON,WI,53719-4941,01/14/2021,Paid in Full,135000,135000,Johnson Bank,18,621320,Limited  Liability Company(LLC),Johnson Bank,135850.68,12/09/2020
2116357300,04/29/2020,OPPORTUNITY INC.,820 W. Wingra Dr #259812,MADISON,WI,53715,11/05/2021,Paid in Full,135000,135000,Summit CU,12,541611,Corporation,Summit CU,136890,10/04/2021
2600397303,04/29/2020,JEFFERSON GLASS INC,142 W Candise,JEFFERSON,WI,53549,06/08/2021,Paid in Full,135000,135000,Badger Bank,9,238150,Subchapter S Corporation,Badger Bank,136413.75,05/14/2021
3492748707,03/31/2021,UBUNTU INC.,5699 N Centerpark Way Apt 649,Glendale,WI,53217-4580,11/18/2021,Paid in Full,135000,135000,"JPMorgan Chase Bank, National Association",88,621610,Corporation,"JPMorgan Chase Bank, National Association",135749.7,10/25/2021
3501758310,01/22/2021,NIK DENTAL LABS LLC,W225N4140 Duplainville Rd,Pewaukee,WI,53072-2834,12/21/2021,Paid in Full,135000,135000,Spring Bank,13,541990,Limited  Liability Company(LLC),Spring Bank,136091.25,11/16/2021
4299648301,01/23/2021,V & B LLC,7600 75th St,Kenosha,WI,53142-7697,03/09/2022,Paid in Full,135000,135000,North Shore Bank,27,561720,Limited  Liability Company(LLC),North Shore Bank,136372.19,02/08/2022
4442807004,04/03/2020,NIK DENTAL LAB L.L.C.,W225 N4140 Duplainville Rd.,PEWAUKEE,WI,53072,06/11/2021,Paid in Full,135000,135000,Spring Bank,13,541990,Limited  Liability Company(LLC),Spring Bank,136458.75,05/10/2021
4465587209,04/27/2020,ALLIED SUPPLY CORPORATION,510 County Road H,ELKHORN,WI,53121-2017,09/30/2021,Paid in Full,135000,135000,Advia Credit Union,14,339992,Corporation,Advia Credit Union,136800,08/25/2021
4989707209,04/27/2020,ST. EDWARD'S CONGREGATION,1401 Grove Ave,RACINE,WI,53405,09/24/2021,Paid in Full,135000,135000,Tri City National Bank,25,813110,Non-Profit Organization,Tri City National Bank,136725,08/03/2021
5118287006,04/05/2020,"NORTHSIDE ANIMAL HOSPITAL OF MADISON, LLC",2121 N. SHERMAN AVE,MADISON,WI,53704-3932,02/09/2021,Paid in Full,135000,135000,Oak Bank,16,541940,Limited  Liability Company(LLC),Oak Bank,136005,01/11/2021
5191848305,01/25/2021,HI-TECH PAINTING & DECORATING LLC,1411 N 29th St,Sheboygan,WI,53081-3148,08/06/2021,Paid in Full,135000,135000,Hiawatha National Bank,12,238320,Limited  Liability Company(LLC),Hiawatha National Bank,135645,07/28/2021
5307278401,02/08/2021,OLSON EYE CARE,503 Commerce Dr,Madison,WI,53719-4941,08/07/2021,Paid in Full,135000,135000,Johnson Bank,18,621111,Limited  Liability Company(LLC),Johnson Bank,135569.59,07/16/2021
5998428004,06/29/2020,"ACE REALTY, LLC",303 S BLUEMOUND DR,APPLETON,WI,54914-3923,11/17/2021,Paid in Full,135000,135000,Nicolet National Bank,17,531210,Limited  Liability Company(LLC),Nicolet National Bank,136796.25,10/25/2021
6045047007,04/06/2020,MONROE POWERSPORTS INC,2820 COUNTY ROAD DR,MONROE,WI,53566-8733,01/12/2021,Paid in Full,135000,135000,The Bank of New Glarus,15,441228,Subchapter S Corporation,The Bank of New Glarus,135757.5,11/03/2020
6440617110,04/14/2020,SERVO MOTORS AND DRIVES INC,4040 W LOOMIS RD,MILWAUKEE,WI,53221-2050,03/06/2021,Paid in Full,135000,135000,Peoples State Bank,10,811111,Corporation,Peoples State Bank,136147.5,02/23/2021
6534757205,04/28/2020,V & B LLC,7600 75TH ST ste 117,KENOSHA,WI,53142-7697,03/05/2021,Paid in Full,135000,135000,North Shore Bank,29,561720,Limited  Liability Company(LLC),North Shore Bank,136017.12,02/04/2021
6849757003,04/07/2020,CADRE COMMUNICATIONS INC,9920 ANTIOCH RD,SALEM,WI,53168-9340,08/21/2021,Paid in Full,135000,135000,"State Bank of the Lakes, National Association",21,541512,Corporation,"State Bank of the Lakes, National Association",132504.4,07/19/2021
6998337010,04/07/2020,"HILLEL FOUNDATION UNIVERSITY OF WISCONSIN, INC",611 Langdon Street,MADISON,WI,53703-1103,03/23/2021,Paid in Full,135000,135000,Capitol Bank,13,813410,Corporation,Capitol Bank,136179.86,03/02/2021
7281197002,04/07/2020,THOMPSON ANIMAL MEDICAL CENTER LTD,4540 Mormon Coulee Rd,LA CROSSE,WI,54601-8200,12/05/2020,Paid in Full,135000,135000,State Bank Financial,21,541940,Corporation,State Bank Financial,135765.62,11/12/2020
7351757000,04/07/2020,"SUPER SALES USA, INC.",PO BOX 493,CEDARBURG,WI,53012-0493,12/10/2020,Paid in Full,135000,135000,Horicon Bank,25,447110,Corporation,Horicon Bank,135810,11/20/2020
7471877006,04/07/2020,ROELLI CHEESE COMPANY INC.,15982 Hwy 11,SHULLSBURG,WI,53586,01/21/2021,Paid in Full,135000,135000,"Town Bank, National Association",26,484220,Corporation,"Town Bank, National Association",135833.89,02/16/2021
7749618403,02/12/2021,GREATER MILWAUKEE ASSOCIATION OF REALTORS INC.,12300 W Center St,Milwaukee,WI,53222-4052,11/13/2021,Paid in Full,135000,135000,BMO Bank National Association,6,531390,Limited  Liability Company(LLC),BMO Bank National Association,135935.75,11/01/2021
8358287009,04/08/2020,"EXTREME COATING TECHNOLOGY, LLC",485 Industrial Avenue,CLINTONVILLE,WI,54929-1188,03/12/2021,Paid in Full,135000,135000,"Bank First, N.A.",19,325510,Limited  Liability Company(LLC),"Bank First, N.A.",136125,02/11/2021
8366877205,04/28/2020,"WISCONSIN PAINT & POWDER COAT, LLC",825 W MAIN ST,HORTONVILLE,WI,54944-8422,02/20/2021,Paid in Full,135000,135000,Nicolet National Bank,16,332812,Limited  Liability Company(LLC),Nicolet National Bank,135926.25,01/07/2021
8985617000,04/09/2020,CENTRAL DELIVERY SERVICE INC.,750 N BLUEMOUND DR,APPLETON,WI,54914-5752,03/04/2021,Paid in Full,135000,135000,American National Bank-Fox Cities,21,492110,Corporation,American National Bank-Fox Cities,136128.75,02/16/2021
9114287105,04/15/2020,"DALMARAY CONCRETE PRODUCTS, INC.",405 S ARCH ST,JANESVILLE,WI,53548-4422,04/07/2021,Paid in Full,135000,135000,"First Mid Bank & Trust, National Association",13,238120,Corporation,First Mid Bank and Trust National Association,136286.25,04/01/2021
9379907107,04/15/2020,HOUSING RESOURCES INC,7830 WEST BURLEIGH ST,MILWAUKEE,WI,53222-4915,05/13/2021,Paid in Full,135000,135000,"Associated Bank, National Association",15,624229,Non-Profit Organization,"Associated Bank, National Association",136327.81,04/13/2021
1326917709,05/01/2020,"HUCKE DRYWALL , INC.",590B PROGRESS DR,HARTLAND,WI,53029,05/21/2021,Paid in Full,134957,134957,"JPMorgan Chase Bank, National Association",8,238310,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",136235.49,04/15/2021
2763088305,01/21/2021,BARB'S CENTRE FOR DANCE INC.,2250 Holmgren Way,Green Bay,WI,54304-4741,09/25/2021,Paid in Full,134934,134934,Nicolet National Bank,14,611699,Subchapter S Corporation,Nicolet National Bank,135694.88,08/18/2021
2342987103,04/10/2020,"BAYVIEW FOUNDATION, INC.",601 BAYVIEW,MADISON,WI,53715-1482,12/08/2020,Paid in Full,134900,134900,The Park Bank,11,531110,Non-Profit Organization,The Park Bank,135709.4,11/27/2020
2516947201,04/16/2020,"LOFT FINANCIAL ADVISORY GROUP, LLC",20855 WATERTOWN RD STE 210,WAUKESHA,WI,53186,05/22/2021,Paid in Full,134900,134900,"JPMorgan Chase Bank, National Association",12,523930,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",136199.99,04/08/2021
