loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
1673617707,05/01/2020,DDI GENERAL CONTRACTING LLC,830 E BAY DR,WEST ISLIP,NY,11795,05/21/2021,Paid in Full,50897,50897,"JPMorgan Chase Bank, National Association",3,236220,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",51358.38,03/31/2021
8909968604,03/25/2021,KENDI ELECTRIC INC,206 Greeley Ave,Sayville,NY,11782-2304,07/15/2022,Paid in Full,50897,50897,Loan Source Incorporated,5,238210,Corporation,Dime Community Bank,51504.98,06/09/2022
4978077705,05/01/2020,THE DENT HUNTER,57 LOUIS DR,WEST SAND LAKE,NY,12196-3011,07/22/2021,Paid in Full,50896,50896,"Bank of America, National Association",3,999990,Limited  Liability Company(LLC),"Bank of America, National Association",51225.09,02/12/2021
7102887210,04/28/2020,LI ENTITIES INC,15 WEST HILLS RD,HUNTINGTON STATION,NY,11746-2359,03/31/2022,Paid in Full,50895,50895,American Community Bank,7,485310,Corporation,American Community Bank,51300.75,02/16/2021
9347607302,05/02/2020,EQUITABLE VALUE LLC,1 BARNEY RD Suite 126,CLIFTON PARK,NY,12065-5843,03/25/2021,Paid in Full,50894,50894,First National Bank of Scotia,6,541990,Limited  Liability Company(LLC),First National Bank of Scotia,51322.07,03/10/2021
1274918702,03/27/2021,936 CENTRAL PARK CORP.,C/O LUIGI PIZZA 936 8TH AVE STORE FRONT,NEW YORK,NY,10019,11/18/2021,Paid in Full,50893,50893,"JPMorgan Chase Bank, National Association",9,722511,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",51145.15,09/29/2021
3153369005,05/18/2021,ACADIA STAIRS LLC,73 Route 9 Ste 4,Fishkill,NY,12524-2944,05/07/2022,Paid in Full,50892,50892,Manufacturers and Traders Trust Company,8,238990,Partnership,Manufacturers and Traders Trust Company,51338.18,04/07/2022
6446027405,05/14/2020,EMPANADAS ON THE HILL CORP,343 East Gun Hill Road,BRONX,NY,10467,06/08/2021,Paid in Full,50890,50890,Celtic Bank Corporation,16,721199,Limited  Liability Company(LLC),Celtic Bank Corporation,51407.27,05/24/2021
7486048406,02/12/2021,LOCATION ANALYTICS INC,63 Putnam St Ste 202,Saratoga Springs,NY,12866-3285,07/15/2021,Paid in Full,50890,50890,The Adirondack Trust Company,2,541618,Corporation,The Adirondack Trust Company,51056.81,06/15/2021
8303747106,04/15/2020,"CELIA & ALLEN, LLC",102 Business Park Drive,UTICA,NY,13502-0001,02/06/2021,Paid in Full,50890,50890,Manufacturers and Traders Trust Company,1,541213,Partnership,Manufacturers and Traders Trust Company,51255.29,01/07/2021
