loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
3397527706,05/01/2020,KAREN L ERICKSON D C-SBA SMALL 7A TERM,127 West 79th Street,New York,NY,10024,09/29/2021,Paid in Full,55345,55345,"TD Bank, National Association",4,,Sole Proprietorship,"TD Bank, National Association",56026.05,08/05/2021
4011658306,01/22/2021,BELL DEVELOPMENT & PROPERTY MANAGEMENT CORP.,6702 Song Hill Ln,Victor,NY,14564-9739,04/08/2022,Paid in Full,55345,55345,Five Star Bank,8,531312,Corporation,Five Star Bank,55961.48,03/21/2022
5466827303,04/30/2020,SEAN GANNET PRODUCTIONS LLC,14 Prospect Park Southwest,Brooklyn,NY,11215,07/15/2021,Paid in Full,55345,55345,Celtic Bank Corporation,5,812990,Limited  Liability Company(LLC),Celtic Bank Corporation,55971.23,06/22/2021
2772697709,05/01/2020,"BATHHOUSE STUDIOS, INC.",538 E 11TH ST,NEW YORK,NY,10009,07/22/2021,Paid in Full,55340,55340,"JPMorgan Chase Bank, National Association",4,,Corporation,"JPMorgan Chase Bank, National Association",55939.58,06/04/2021
3171527703,05/01/2020,POUGHKEEPSIE CHILD DEVELOPMENT CENTER,159 Washington St,POUGHKEEPSIE,NY,12601,07/21/2021,Paid in Full,55340,55340,"JPMorgan Chase Bank, National Association",11,624110,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",55948.62,06/10/2021
4705687803,05/28/2020,DINUZZO ASSOCIATES LTD,869 Edgewood Dr,Westbury,NY,11590-5450,06/19/2021,Paid in Full,55340,55340,WebBank,6,541990,Subchapter S Corporation,WebBank,55871.88,05/11/2021
6272628610,03/23/2021,PFLAG NEW YORK CITY,130 E 25th St Ste M1,New York,NY,10010-2921,12/21/2021,Paid in Full,55340,55340,"TD Bank, National Association",4,624190,Corporation,"TD Bank, National Association",55692.02,11/10/2021
7375248404,02/11/2021,ROMAN CATHOLIC CHURCH OF SAINT PETER THE APOSTLE,94 Valley Stream St,Islip Terrace,NY,11752-1318,03/04/2021,Paid in Full,55340,55340,Loan Source Incorporated,13,813110,501(c)3 � Non Profit,Northeast Bank,56016.21,05/12/2022
8098917708,05/01/2020,BLO DRY BAR 81ST STREET CORP,331 East 81st Street,New York,NY,10028,08/19/2021,Paid in Full,55340,55340,Cross River Bank,4,,Corporation,Cross River Bank,55999.53,07/19/2021
1396007702,05/01/2020,DOR L'DOR INC,802 AVENUE U,BROOKLYN,NY,11223,05/22/2021,Paid in Full,55337,55337,"JPMorgan Chase Bank, National Association",6,448120,Corporation,"JPMorgan Chase Bank, National Association",55838.63,03/31/2021
5600057408,05/12/2020,TIENLEY ENTERPRISES INC,125 CHRYSTIE ST,NEW YORK,NY,10002-2810,04/07/2021,Paid in Full,55337,55337,Cathay Bank,5,424490,Corporation,Cathay Bank,55796.37,03/19/2021
7734417207,04/28/2020,ROCKY POINT CHIROPRACTIC PC,532 Route 25A,Rocky Point,NY,11778-8759,04/17/2021,Paid in Full,55337,55337,"HSBC Bank USA, National Association",8,621310,Corporation,"HSBC Bank USA, National Association",55815.05,03/16/2021
7773517205,04/28/2020,BART ELEVATOR SERVICES CORP,247 W 30TH ST,New York,NY,10001-2824,08/14/2021,Paid in Full,55335,55335,"HSBC Bank USA, National Association",4,238220,Corporation,"HSBC Bank USA, National Association",55994.41,07/15/2021
9622747206,04/28/2020,"DOWD BATTERY COMPANY, INC.",1571 Bronson Rd,Grand Island,NY,14072-2910,03/13/2021,Paid in Full,55335,55335,Northwest Bank,3,423840,Subchapter S Corporation,Northwest Bank,55783.74,03/08/2021
1036197306,04/28/2020,ESSEX GLOBAL TRADING INC.,580 5TH AVE 21ST FL,NEW YORK,NY,10036,06/18/2021,Paid in Full,55333,55333,Signature Bank,4,448310,Corporation,Signature Bank,55904.52,05/18/2021
6611037707,05/01/2020,GREENY SALES INC,5 BAYARD DR,DIX HILLS,NY,11746-8301,06/17/2021,Paid in Full,55333,55333,"Bank of America, National Association",2,561499,Corporation,"Bank of America, National Association",55919.68,05/27/2021
1559267705,05/01/2020,"FEMINIST PRESS, INC.",365 5TH AVE STE 5406,NEW YORK,NY,10016,04/22/2021,Paid in Full,55332,55332,"JPMorgan Chase Bank, National Association",6,511130,Corporation,"JPMorgan Chase Bank, National Association",55824.55,03/25/2021
4963258508,02/26/2021,SI YO MUSIC SOCIETY FOUNDATION INC,157 Columbus Ave Fl 4 157 Columbus Ave Fl 4,New York,NY,10023-6083,11/11/2021,Paid in Full,55332,55332,"PNC Bank, National Association",8,711320,Non-Profit Organization,"PNC Bank, National Association",55665.53,10/06/2021
4893517108,04/13/2020,CANTON SUPERMARKET INC.,85 Commerce Drive,ROCHESTER,NY,14623-3501,07/21/2021,Paid in Full,55331,55331,KeyBank National Association,14,445110,Corporation,KeyBank National Association,55978.3,06/29/2021
1353267209,04/15/2020,"FDSV, INC.",1042 Main Street,Fishkill,NY,12524,02/06/2021,Paid in Full,55330,55330,Manufacturers and Traders Trust Company,6,236118,Subchapter S Corporation,Manufacturers and Traders Trust Company,55724.13,01/07/2021
4323707703,05/01/2020,RYAN FAMILY ENTERPRISE GROUP LLC-SBA SMALL 7A TERM,397 EAST JERICHO TPK,SMITHTOWN,NY,11787,06/30/2021,Paid in Full,55330,55330,"TD Bank, National Association",8,,Limited  Liability Company(LLC),"TD Bank, National Association",55880.23,04/29/2021
1485258509,02/19/2021,JIL RESTAURANT & SPORTS BAR INC,84 19 Roosevelt Avenue,JACKSON HEIGHTS,NY,11372-7340,11/09/2021,Paid in Full,55328,55328,Ponce Bank,13,722511,Corporation,Ponce Bank,55675.13,10/27/2021
