loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
5891177005,04/06/2020,"AG LOGISTICS, INC.",3502 COUNTY ROAD H,ANTIGO,WI,54409-8762,02/16/2021,Paid in Full,83900,83900,Nicolet National Bank,10,484220,Subchapter S Corporation,Nicolet National Bank,84516.03,01/07/2021
6202967006,04/06/2020,"MAPLE GROVE CHEESE, INC",10498 Mayflower Road,MILLADORE,WI,54454-9606,12/08/2020,Paid in Full,83900,83900,Forward Bank,12,311513,Corporation,Forward Bank,84405.73,11/17/2020
6958088303,01/27/2021,GRASS CHOPPER GROUNDS MAINTENANCE L.L.C.,N2855 Resthaven Rd,Rubicon,WI,53078-9736,12/10/2021,Paid in Full,83900,83900,Bank Five Nine,13,541320,Corporation,Bank Five Nine,84552.81,11/17/2021
7593507009,04/07/2020,CLAUSEN TRUCK PARTS INC,2124 S STOUGHTON RD,MADISON,WI,53716-2852,02/24/2021,Paid in Full,83900,83900,One Community Bank,11,811111,Corporation,One Community Bank,84532.12,01/14/2021
8327917005,04/08/2020,"ECONOMY ELECTRIC, LLC",7231 MCHENRY ST,BURLINGTON,WI,53105-8742,06/19/2021,Paid in Full,83900,83900,Waukesha State Bank,8,238210,Limited  Liability Company(LLC),Waukesha State Bank,84775.78,05/04/2021
8381057008,04/08/2020,GRASS CHOPPER GROUNDS MAINT. LLC,N2855 Resthaven Rd,RUBICON,WI,53078-9736,03/09/2021,Paid in Full,83900,83900,Bank Five Nine,11,541320,Corporation,Bank Five Nine,84580.39,02/11/2021
8401607005,04/08/2020,"HARDING PORTABLES, LLC",4920 HILLDALE DR,PORTERFIELD,WI,54159-9304,05/08/2021,Paid in Full,83900,83900,The Stephenson National Bank and Trust,11,562991,Limited  Liability Company(LLC),The Stephenson National Bank and Trust,84666.75,03/15/2021
9202388608,03/25/2021,HUIXIANG LLC,411 W Gilman St,Madison,WI,53703-1008,12/24/2021,Paid in Full,83882,83882,Customers Bank,10,722511,Limited  Liability Company(LLC),WebBank,84461.13,12/06/2021
4965428003,06/26/2020,"WISCONSIN PET CARE, LLC",14245 HILLSIDE RD,ELM GROVE,WI,53122-1677,07/20/2021,Paid in Full,83867,83867,BMO Bank National Association,25,812910,Limited  Liability Company(LLC),BMO Bank National Association,84666.61,06/15/2021
3246257700,05/01/2020,"BROCKMAN'S ROOFING &AMP; SIDING, INC.",N3940 CONRAD ST,KAUKAUNA,WI,54130,04/22/2021,Paid in Full,83862,83862,"JPMorgan Chase Bank, National Association",10,238160,Corporation,"JPMorgan Chase Bank, National Association",84603.95,03/23/2021
