loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
4475907104,04/13/2020,SEATTLE TAX & ACCOUNTING LLC,10618 se Kent Kangley Rd,KENT,WA,98030-7710,02/24/2021,Paid in Full,57337,57337,KeyBank National Association,7,541211,Subchapter S Corporation,KeyBank National Association,57736,01/07/2021
6101108602,03/20/2021,SHELTER BUILDING AND DESIGN LLC,104 NW 44th St,Vancouver,WA,98660-1734,04/01/2021,Paid in Full,57337,57337,"U.S. Bank, National Association",7,236118,Limited  Liability Company(LLC),"U.S. Bank, National Association",58015.49,05/24/2022
2060827408,05/05/2020,BLUE SEAL INC,15006 35TH AVE W STE A,LYNNWOOD,WA,98087-5016,02/17/2022,Charged Off,57336,57336,"Bank of America, National Association",3,561499,Corporation,"Bank of America, National Association",26628.46,11/04/2021
4716248410,02/06/2021,PEKING RESTAURANT INC,350 Simon St SE,East Wenatchee,WA,98802-7712,08/24/2021,Paid in Full,57336,57336,Banner Bank,12,722511,Corporation,Banner Bank,57579.48,07/14/2021
3418118610,03/17/2021,IBARRAGOMEZ INC.,230 E STEUBEN ST,BINGEN,WA,98605,12/18/2021,Paid in Full,57333,57333,Umpqua Bank,6,722511,Subchapter S Corporation,Umpqua Bank,57692.71,11/10/2021
5991998302,01/26/2021,DANIEL B FENN DDS PLLC,5 SW Railroad Ave,WILBUR,WA,99185,09/24/2021,Paid in Full,57332.95,57332.95,Glacier Bank,10,621210,Limited  Liability Company(LLC),"Wheatland Bank, A Division of Glacier Bank",57659.43,08/30/2021
7323208510,03/05/2021,KNAPP LEGAL PLLC,19105 36th Ave W Ste 206,Lynnwood,WA,98036-5760,01/22/2022,Paid in Full,57332,57332,"JPMorgan Chase Bank, National Association",3,541110,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",57779.92,12/21/2021
2150068503,02/20/2021,SMOKIAM LLC,105 S 1st St Unit 306,Yakima,WA,98901-2826,12/09/2021,Paid in Full,57329.54,57329.54,Numerica CU,15,721211,Limited  Liability Company(LLC),Numerica CU,57730.06,11/09/2021
9606278606,03/26/2021,ALCALA'S CONSTRUCTION INC.,1706 E Spokane Ave,Ellensburg,WA,98926-4111,11/19/2021,Paid in Full,57327,57327,"JPMorgan Chase Bank, National Association",4,236115,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",57645.36,10/20/2021
3679347110,04/12/2020,"AGRI-FIX II, LLC",8410 Main Street,PESHASTIN,WA,98847-9752,02/23/2021,Paid in Full,57325,57325,KeyBank National Association,7,811111,Limited  Liability Company(LLC),KeyBank National Association,57733.34,01/07/2021
7859157401,05/17/2020,AMU AUTOMOTIVE INC.,2904 E LEWIS ST,PASCO,WA,99301-4330,04/16/2021,Paid in Full,57325,57325,"Bank of America, National Association",9,811118,Corporation,"Bank of America, National Association",57783.6,03/10/2021
7187268500,03/05/2021,O&T CONCRETE LLC,5832 S 296th St,Auburn,WA,98001-2305,12/16/2021,Paid in Full,57320,57320,"Bank of America, National Association",7,238110,Limited  Liability Company(LLC),"Bank of America, National Association",57717.31,11/17/2021
