loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
2895098506,02/22/2021,KJC INVESTMENT INC,2800 1st Ave,Seattle,WA,98121-1182,10/19/2022,Charged Off,106603,106603,"Bank of America, National Association",10,722511,Corporation,"Bank of America, National Association",,
3614667209,04/27/2020,"CAFE NEW DAY, INC.",102 W FRONT ST,PORT ANGELES,WA,98362,05/25/2021,Paid in Full,106600,106600,First Fed Bank,12,722511,Subchapter S Corporation,First Fed Bank,107619.27,04/22/2021
3744517208,04/27/2020,"SISTER MARGARET AGNES, LLC",415 MAIN AVE STE 102,SPOKANE,WA,99201-0213,09/24/2021,Paid in Full,106600,106600,Glacier Bank,20,722511,Limited  Liability Company(LLC),"Wheatland Bank, A Division of Glacier Bank",107968.03,08/12/2021
5248767202,04/27/2020,W S D INC,PO Box 2559,Port Angeles,WA,98362,01/08/2021,Paid in Full,106600,106600,Sound Community Bank,11,238150,Corporation,Sound Community Bank,107260.04,12/21/2020
5271497104,04/13/2020,POWELL DEVELOPMENT COMPANY,2625 Northup Way,BELLEVUE,WA,98004-1431,12/19/2020,Paid in Full,106600,106600,"Zions Bank, A Division of",13,531390,Subchapter S Corporation,"Zions Bank, A Division of",107181.19,11/03/2020
5515337208,04/27/2020,SEATTLE SAILING INC.,7001 Seaview Ave NW Ste 140,SEATTLE,WA,98117,02/10/2021,Paid in Full,106600,106600,Glacier Bank,17,441222,Corporation,Glacier Bank,107338.9,01/11/2021
6533558503,03/03/2021,DANIEL BICKEL D.D.S. PLLC,16455 NE 85th St Ste 101,Redmond,WA,98052-3673,10/07/2022,Paid in Full,106600,106600,First-Citizens Bank & Trust Company,7,621210,Limited  Liability Company(LLC),First-Citizens Bank & Trust Company,108255.95,09/26/2022
6780707109,04/14/2020,STOUT TAPROOM,19837 STATE ROUTE 2,MONROE,WA,98272-2352,04/07/2021,Paid in Full,106600,106600,Coastal Community Bank,9,722410,Corporation,Coastal Community Bank,107514.13,03/02/2021
8079927106,04/15/2020,"HEURLIN, POTTER, JAHN, LEATHAM, HOLTMANN & STOKER, P.S.",211 E MCLOUGHLIN BLVD,VANCOUVER,WA,98663-3368,05/26/2021,Paid in Full,106600,106600,Umpqua Bank,8,541110,Corporation,Umpqua Bank,107613.43,04/12/2021
9515097108,04/15/2020,"MATTHEW A. POLLARD, DDS, PC","3494 NW Bucklin Hill Road, Ste 200",Silverdale,WA,98383,09/15/2021,Paid in Full,106600,106600,Live Oak Banking Company,8,621210,Corporation,Live Oak Banking Company,107990.18,08/11/2021
