loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
1253167304,04/28/2020,HOPS CORNER LLC,1821 Logan Ave,CHEYENNE,WY,82001,03/16/2021,Paid in Full,55895,55895,Heritage Bank,8,325199,Limited  Liability Company(LLC),Heritage Bank,56320.72,02/09/2021
1442028510,02/18/2021,BLACK BEAR CONSTRUCTION INC.,902 Frank St,Sheridan,WY,82801-4968,02/03/2022,Paid in Full,55870,55870,Security State Bank,3,238990,Subchapter S Corporation,Security State Bank,56140.04,08/18/2021
8363647200,04/28/2020,"BLACK BEAR CONSTRUCTION, INC",902 Frank Street P.O. Box 6367,Sheridan,WY,82801,02/11/2021,Paid in Full,55870,55870,Security State Bank,3,236220,Subchapter S Corporation,Security State Bank,56248.67,01/07/2021
3685607210,04/27/2020,"RHODES LAW FIRM, LLC",6910 RANGER DR,CHEYENNE,WY,82009-2533,12/10/2020,Paid in Full,55845,55845,Wyoming Bank and Trust,5,541110,Limited  Liability Company(LLC),Wyoming Bank and Trust,56161.71,11/23/2020
4462888304,01/23/2021,KN MANAGEMENT AND SERVICE LLC,2911 Grand View Dr,Gillette,WY,82718-9322,03/05/2022,Paid in Full,55832,55832,Security State Bank,3,213112,Limited  Liability Company(LLC),Security State Bank,56416.69,02/15/2022
2564128301,01/21/2021,GOLDEN BUFFALO FINE JEWELRY INC,407 E Main St,Riverton,WY,82501-4438,10/07/2021,Paid in Full,55830,55830,Central Bank & Trust,13,448310,Corporation,Central Bank & Trust,56188.24,09/17/2021
9775178307,01/31/2021,OUR LADY OF THE MOUNTAINS,201 S Jackson St,Jackson,WY,83001-8523,07/08/2021,Paid in Full,55829.17,55829.17,First Western Trust Bank,6,813110,Non-Profit Organization,First Western Trust Bank,56024.57,06/15/2021
6481637210,04/28/2020,"MOUNTAIN WEST ELECTRICAL SERVICES, LLC",208 Fayette Pole Creek Road PO Box 2102,PINEDALE,WY,82941,03/05/2021,Paid in Full,55822.5,55822.5,First Western Trust Bank,5,238210,Limited  Liability Company(LLC),First Western Trust Bank,56258.23,02/10/2021
3743387204,04/27/2020,"LARAMIE RIVER DENTAL, INC.",1275 N 15th St Suite 101,LARAMIE,WY,82072-7906,08/13/2021,Paid in Full,55818,55818,First National Bank of Omaha,4,621210,Subchapter S Corporation,"Western States Bank, A Division of First National Bank of Omaha",56469.46,07/02/2021
1680028309,01/19/2021,DILLON INTERIORS INC,2085 S Sheridan Ave,Sheridan,WY,82801-6106,10/09/2021,Paid in Full,55800,55800,First Federal Bank & Trust,4,541410,Corporation,First Federal Bank & Trust,56108.81,08/17/2021
2829357104,04/11/2020,"A WYOMING PAIN CLINIC, PC",3100 W LAKEWAY RD,GILLETTE,WY,82718-6371,03/05/2021,Paid in Full,55800,55800,First National Bank of Gillette,6,621111,Subchapter S Corporation,First National Bank of Gillette,56255.57,02/16/2021
4334167310,04/29/2020,"EVOLUTION SERVICES, LLC.",3188 MIDDLE SPRINGS RD,CASPER,WY,82604-5492,04/23/2021,Paid in Full,55800,55800,Western Vista Federal Credit Union,11,213111,Limited  Liability Company(LLC),Western Vista Federal Credit Union,56292.9,03/16/2021
9763027206,04/28/2020,STAMAN HEAVY HAUL LLC,130 N. Miles Street PO Box 351,BAGGS,WY,82321-0351,11/17/2020,Paid in Full,55800,55800,RNB State Bank,6,484110,Limited  Liability Company(LLC),RNB State Bank,56082.1,10/29/2020
2784658701,03/30/2021,IDK WELDING,1220 Winchester Blvd,Rock Springs,WY,82901-6189,01/11/2022,Paid in Full,55790,55790,First Western Trust Bank,1,333992,Limited  Liability Company(LLC),First Western Trust Bank,56197.58,12/21/2021
2762967409,05/06/2020,R&B TIRE INC,1213 Elhorn,WRIGHT,WY,82732,03/10/2021,Paid in Full,55750,55750,First Northern Bank of Wyoming,6,811198,Subchapter S Corporation,First Northern Bank of Wyoming,56169.67,02/09/2021
5803477002,04/06/2020,NORTHERN WYOMING NEWS INC,PO BOX 7306,SHERIDAN,WY,82801,01/15/2021,Paid in Full,55715,55715,First Northern Bank of Wyoming,8,424920,Subchapter S Corporation,First Northern Bank of Wyoming,56094.17,12/16/2020
1438028703,03/27/2021,G&G CONCRETE LLC,2186 Lilac St,Casper,WY,82604-3733,09/15/2021,Paid in Full,55703.65,55703.65,Hilltop National Bank,10,238110,Corporation,Hilltop National Bank,55897.07,08/04/2021
3800748405,02/05/2021,G&G CONCRETE LLC,2186 Lilac St,Casper,WY,82604-3733,12/13/2022,Paid in Full,55703.65,55703.65,Hilltop National Bank,10,238110,Corporation,Hilltop National Bank,56437.08,05/26/2022
7861178304,01/28/2021,YELLOWSTONE GIFT SHOP,1237 Sheridan Ave,Cody,WY,82414-3629,09/16/2021,Paid in Full,55701.52,55701.52,Pinnacle Bank-Wyoming,12,452210,Corporation,Pinnacle Bank-Wyoming,56000.63,08/18/2021
5219997202,04/27/2020,BROWN BACKHOE INC,16 REECE RD,RIVERTON,WY,82501-9783,11/24/2020,Paid in Full,55700,55700,Central Bank & Trust,5,237990,Corporation,Central Bank & Trust,55969.22,10/22/2020
5367147109,04/13/2020,"HAMLIN CATTLE COMPANY, LLC",332 Dell Creek Rd,BONDURANT,WY,82922,07/20/2021,Paid in Full,55700,55700,KeyBank National Association,7,112990,Limited  Liability Company(LLC),KeyBank National Association,56330.25,06/16/2021
6586128300,01/27/2021,BROWN BACKHOE INC,16 Reece Rd,Riverton,WY,82501-9783,01/21/2022,Paid in Full,55700,55700,Central Bank & Trust,5,211130,Corporation,Central Bank & Trust,56199.75,12/29/2021
6859767010,04/07/2020,GOLDEN BUFFALO FINE JEWELRY INC,407 E MAIN ST,RIVERTON,WY,82501-4438,12/15/2020,Paid in Full,55700,55700,Central Bank & Trust,9,423940,Corporation,Central Bank & Trust,56023.37,11/05/2020
