loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
6046697005,04/06/2020,"AZZO ORTHOPEDICS, PLLC",512 Cherry Street,BLUEFIELD,WV,24701-3341,02/10/2021,Paid in Full,107000,107000,The First Bank and Trust Company,7,621111,Limited  Liability Company(LLC),The First Bank and Trust Company,107787.64,01/11/2021
6771767310,04/30/2020,"PARKERSBURG, WV 912 LLC",920 Emerson Avenue,Parkersburg,WV,26104,08/20/2021,Paid in Full,107000,107000,Truist Bank,28,721110,Limited  Liability Company(LLC),Truist Bank,108239.42,06/30/2021
7196378500,03/05/2021,HEART AND VASCULAR MEDICAL CENTER PLLC,818 N Eisenhower Dr,Beckley,WV,25801-3112,12/07/2021,Paid in Full,106972.5,106972.5,"Pioneer Community Bank, Inc.",14,621112,Corporation,"Pioneer Community Bank, Inc.",107721.31,11/26/2021
3278867101,04/11/2020,J&W TRANSFER LLC,500 VIRGINIA ST EAST,CHARLESTON,WV,25301-0010,05/13/2021,Paid in Full,106900,106900,United Bank,10,484220,Limited  Liability Company(LLC),United Bank,107936.34,04/12/2021
8269187306,05/01/2020,"R & J EQUIPMENT AND SEAL COATING, INC.",543 Washington Ave,HUNTINGTON,WV,25701-0001,05/20/2021,Paid in Full,106862,106862,Peoples Bank,11,238990,Corporation,Peoples Bank,107862.35,04/14/2021
5484857305,04/30/2020,KIDDIE KOLLEGE STORYLAND,4924 Kentucky street,south Charleston,WV,25309,06/17/2021,Paid in Full,106800,106800,Truist Bank,40,624410,Non-Profit Organization,Truist Bank,107859.1,05/06/2021
6641687105,04/14/2020,"FOUR-JAKS, INC.",151 OLD SPRUCE STREET,RONCEVERTE,WV,24970,12/16/2020,Paid in Full,106800,106800,Peoples Bank,7,332510,Corporation,Peoples Bank,107467.5,12/02/2020
1358787701,05/01/2020,MICROBIOLOGICAL CONSULTANTS INC,617 9th Ave,HUNTINGTON,WV,25701,02/18/2021,Paid in Full,106770,106770,"JPMorgan Chase Bank, National Association",130,541618,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",102336.75,12/18/2020
5192617203,04/27/2020,GALLAGHER COAL RESEARCH CENTER INC,922 Robert C Byrd Dr,CRAB ORCHARD,WV,25827-1701,04/20/2021,Paid in Full,106700,106700,City National Bank of West Virginia,11,213113,Subchapter S Corporation,City National Bank of West Virginia,107337.24,12/02/2020
9818757004,04/09/2020,PERFORMANCE INDUSTRIAL COATINGS INCORPORATED,33134 CHARLESTON RD,LEON,WV,25123-6648,05/19/2021,Paid in Full,106700,106700,Truist Bank,12,237130,Corporation,Truist Bank,107802.57,04/28/2021
6915097310,04/30/2020,"DAIRY CREME CORNER, LLC",306 WHITE ISLAND RD,FAIRMONT,WV,26554-7926,05/07/2021,Paid in Full,106666.2,106666.2,"BCBank, Inc",35,722511,Limited  Liability Company(LLC),"BCBank, Inc",107643.97,04/01/2021
9743498609,03/26/2021,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 141,82 Burkham Ct,Wheeling,WV,26003-5306,11/09/2021,Paid in Full,106656,106656,Main Street Bank Corp,18,813930,Non-Profit Organization,Main Street Bank Corp,107242.61,10/15/2021
4993258204,08/07/2020,"REGINALD D. HENRY, ATTORNEY AT LAW, PLLC","600 Neville Street, Suite 200",BECKLEY,WV,25801-5344,06/11/2021,Paid in Full,106600,106600,United Bank,9,541110,Limited  Liability Company(LLC),United Bank,107361.01,05/05/2021
3410158410,02/04/2021,H. TALBOTT TEBAY D.D.S. LTD.,1301 Grand Central Ave,Vienna,WV,26105-1052,01/20/2022,Paid in Full,106553,106553,United Bank,15,621210,Corporation,United Bank,107491.26,12/28/2021
